name,coordinates
"Linje 1","[[41.1874616, -8.6770763], [41.1867188, -8.6758318], [41.1856045, -8.6738147], [41.1850878, -8.6730208]]"
"bus-200-b-c","[[41.1518608, -8.6070635], [41.1507782, -8.6075249], [41.1503783, -8.6083081], [41.1502168, -8.6094239], [41.1491625, -8.609499], [41.148799, -8.6078896], [41.1483708, -8.6064144], [41.1479426, -8.6049607], [41.1473811, -8.6038985], [41.146452, -8.6040916], [41.1467227, -8.6054006], [41.1469812, -8.6066397], [41.1472478, -8.6077555], [41.1475023, -8.6089625], [41.1477164, -8.6100676], [41.1479022, -8.611339], [41.1482733, -8.6127782], [41.1483339, -8.6143822], [41.1474452, -8.6148006], [41.1472639, -8.6154012], [41.1472154, -8.6162622], [41.1472861, -8.6171151], [41.1474013, -8.6178983], [41.1480799, -8.6180754], [41.1479789, -8.6190651], [41.1478294, -8.619902], [41.1473629, -8.6204304], [41.1474841, -8.6213316], [41.1476537, -8.6221336], [41.1478719, -8.6229275], [41.1481102, -8.6237831], [41.1484636, -8.6246736], [41.1489039, -8.6254702], [41.1496472, -8.6256338], [41.150348, -8.6257921], [41.1509903, -8.6259342], [41.1516264, -8.6258109], [41.1522465, -8.6259852], [41.1525938, -8.6265646], [41.1524383, -8.6275248], [41.1524949, -8.6284233], [41.1525494, -8.6293111], [41.152612, -8.6301882], [41.1526625, -8.6311699], [41.1527534, -8.6321597], [41.1526766, -8.633144], [41.1525312, -8.6341955], [41.1524565, -8.635204], [41.1525393, -8.6361401], [41.1527453, -8.6370225], [41.15302, -8.638141], [41.1532502, -8.6390449], [41.1534623, -8.6399461], [41.1537107, -8.6409653], [41.1539692, -8.6419444], [41.1542903, -8.6429663], [41.1545589, -8.6442162], [41.1543953, -8.6456243], [41.1543286, -8.646665], [41.1543105, -8.6475502], [41.154262, -8.6484782], [41.1542681, -8.6493714], [41.1540802, -8.650227], [41.1534098, -8.6507474], [41.1528847, -8.6512221], [41.1524323, -8.6518471], [41.1521839, -8.6526464], [41.1521576, -8.6535395], [41.1522202, -8.6543388], [41.1521273, -8.6552427], [41.1517234, -8.6561359], [41.1513477, -8.656903], [41.1510307, -8.6576541], [41.1508691, -8.6584453], [41.1507136, -8.659368], [41.1505944, -8.6602585], [41.1505015, -8.6612348], [41.1504611, -8.662077], [41.1505116, -8.6630265], [41.1506146, -8.6640565], [41.1507843, -8.6650596], [41.1510145, -8.6659716], [41.1513255, -8.6669291], [41.1517173, -8.6679001], [41.1521758, -8.6687959], [41.1526585, -8.6696435], [41.1530927, -8.6703007], [41.1536238, -8.6710088], [41.1540378, -8.6715398], [41.1545771, -8.6720817], [41.155296, -8.6721192], [41.1556434, -8.6728085], [41.1550072, -8.6732189], [41.1550032, -8.6737875], [41.1554899, -8.6742623], [41.1561886, -8.6749302], [41.1558251, -8.6756624], [41.155395, -8.6765153], [41.1549789, -8.6773495], [41.155502, -8.6780147], [41.1560937, -8.6785055], [41.1566188, -8.6789508], [41.1571822, -8.6794363], [41.1577133, -8.6798762], [41.1582586, -8.6803402], [41.1589694, -8.6809437], [41.1594662, -8.6813621], [41.159973, -8.6817644], [41.160599, -8.682097], [41.1611382, -8.6823921], [41.1617884, -8.6827408], [41.1625032, -8.6831189], [41.1631757, -8.6834837], [41.1633897, -8.6841757], [41.1631413, -8.6850045], [41.1630747, -8.6858012], [41.1636704, -8.686123], [41.1642539, -8.6864476], [41.1649667, -8.6868606], [41.1657199, -8.6872844], [41.1664084, -8.6876599], [41.1671596, -8.688073], [41.1678602, -8.6878745], [41.1684134, -8.6885665], [41.1678198, -8.6893148], [41.1674564, -8.6890547]]"
"bus-200-c-b","[[41.1674564, -8.6890547], [41.1671209, -8.6881317], [41.1664949, -8.6877884], [41.1658528, -8.6874397], [41.165138, -8.6870266], [41.1644515, -8.6866511], [41.1647705, -8.6857338], [41.1644555, -8.6851222], [41.1637084, -8.6847521], [41.1630744, -8.6844463], [41.1623595, -8.6840923], [41.1617537, -8.6838026], [41.1611802, -8.6835666], [41.1605946, -8.6832876], [41.1598152, -8.6829175], [41.1591932, -8.6823918], [41.1585955, -8.6818714], [41.1579937, -8.6813618], [41.1573434, -8.6808253], [41.1567093, -8.6802621], [41.1568224, -8.6794467], [41.156475, -8.6788512], [41.1558692, -8.678347], [41.155328, -8.6779071], [41.1549766, -8.6772634], [41.154605, -8.6768396], [41.1540678, -8.6763246], [41.1534781, -8.6757399], [41.1539264, -8.6749298], [41.1539628, -8.674329], [41.1542697, -8.6739696], [41.1547383, -8.6734922], [41.1547867, -8.6726124], [41.1543344, -8.6719097], [41.1538739, -8.6714108], [41.1533973, -8.6708153], [41.1529813, -8.6702467], [41.1524966, -8.6694796], [41.1520846, -8.6687179], [41.1516362, -8.6678113], [41.1512525, -8.6668618], [41.1509495, -8.6659284], [41.1507072, -8.6649252], [41.1505537, -8.6639382], [41.1504608, -8.6628706], [41.1504285, -8.6618729], [41.150485, -8.6608643], [41.1506021, -8.6598612], [41.1507152, -8.6590136], [41.1509293, -8.6578549], [41.1512323, -8.6568518], [41.1516645, -8.6559935], [41.1520482, -8.655103], [41.1521451, -8.6540515], [41.1521169, -8.6528445], [41.1524037, -8.6517234], [41.1529611, -8.6510475], [41.1535831, -8.6504574], [41.1539749, -8.6495776], [41.1541405, -8.648494], [41.1541809, -8.6473246], [41.1542495, -8.6461551], [41.154399, -8.6451305], [41.154504, -8.6440898], [41.1542697, -8.6431028], [41.1539789, -8.6421479], [41.1536962, -8.641134], [41.1534538, -8.6401631], [41.1532236, -8.639176], [41.1529328, -8.6379744], [41.15265, -8.6368157], [41.1524198, -8.6356248], [41.1524238, -8.6344607], [41.1526137, -8.6332698], [41.15265, -8.6320038], [41.1526056, -8.6309148], [41.1525208, -8.6297614], [41.1524562, -8.6284257], [41.1523431, -8.6271812], [41.1523027, -8.6261566], [41.1513696, -8.6258508], [41.1505779, -8.6259313], [41.1497862, -8.6257435], [41.1490268, -8.6255718], [41.1483926, -8.6248906], [41.1480816, -8.6238445], [41.1477705, -8.6227287], [41.147512, -8.6217524], [41.1473262, -8.6204166], [41.1465021, -8.6203147], [41.1460376, -8.6195744], [41.1463244, -8.6179705], [41.1456013, -8.6174984], [41.1449226, -8.6167956], [41.1454478, -8.6155726], [41.1462678, -8.615299], [41.1470111, -8.6151434], [41.1475928, -8.6146713], [41.148332, -8.6143334], [41.1483037, -8.6133302], [41.148231, -8.6121876], [41.148942, -8.6119355], [41.1493984, -8.6112327], [41.1493863, -8.6103476], [41.150073, -8.6102296], [41.1508526, -8.6099989], [41.1516645, -8.6096449], [41.1525935, -8.6099775], [41.1534983, -8.6099614], [41.1534902, -8.6087544], [41.1534781, -8.607644], [41.1533448, -8.6063887], [41.152541, -8.606335], [41.1518584, -8.6071021]]"
"200-bus-b-c","[[41.15166, -8.60716], [41.15161, -8.60718], [41.15111, -8.6074], [41.15096, -8.60745], [41.1508, -8.60751], [41.15067, -8.60756], [41.15052, -8.60762], [41.15045, -8.60765], [41.15024, -8.60774], [41.15051, -8.6089], [41.15024, -8.60935], [41.15021, -8.60938], [41.15019, -8.6094], [41.15017, -8.60942], [41.15012, -8.60944], [41.15004, -8.60945], [41.14979, -8.6095], [41.14956, -8.60951], [41.14948, -8.60951], [41.1494, -8.60952], [41.1492, -8.60951], [41.14915, -8.60948], [41.14917, -8.60926], [41.14916, -8.6092], [41.14894, -8.60846], [41.14887, -8.60819], [41.14881, -8.60795], [41.14878, -8.60782], [41.14857, -8.6071], [41.14834, -8.6063], [41.14794, -8.60495], [41.14766, -8.60393], [41.14678, -8.60384], [41.14653, -8.60381], [41.14649, -8.60395], [41.14647, -8.60403], [41.14646, -8.60409], [41.14645, -8.60417], [41.14649, -8.60432], [41.1466, -8.60485], [41.14675, -8.60554], [41.14684, -8.60601], [41.14689, -8.60624], [41.14692, -8.60639], [41.14696, -8.60657], [41.14703, -8.60682], [41.14711, -8.60718], [41.14729, -8.60804], [41.1473, -8.6081], [41.14742, -8.60865], [41.14755, -8.60933], [41.14758, -8.60943], [41.14785, -8.61094], [41.14789, -8.61128], [41.14796, -8.61217], [41.14806, -8.61311], [41.14829, -8.61305], [41.14835, -8.61393], [41.14835, -8.61394], [41.14836, -8.61416], [41.14836, -8.61424], [41.14836, -8.61425], [41.14835, -8.6143], [41.14834, -8.61432], [41.14829, -8.61439], [41.14827, -8.6144], [41.14825, -8.61442], [41.1482, -8.61443], [41.14815, -8.61444], [41.14786, -8.6145], [41.14779, -8.61454], [41.14773, -8.61457], [41.14767, -8.61462], [41.14746, -8.61478], [41.1473, -8.61491], [41.14727, -8.61495], [41.14726, -8.61496], [41.14723, -8.61501], [41.14722, -8.61507], [41.14721, -8.61513], [41.14724, -8.61531], [41.14726, -8.6155], [41.14729, -8.61586], [41.14729, -8.61591], [41.14729, -8.61595], [41.14728, -8.61602], [41.14722, -8.61616], [41.14719, -8.61623], [41.14718, -8.61627], [41.14718, -8.6163], [41.14718, -8.61633], [41.14718, -8.61636], [41.14718, -8.61638], [41.14722, -8.61674], [41.14726, -8.61708], [41.14725, -8.61726], [41.14721, -8.61786], [41.14801, -8.61809], [41.14808, -8.61812], [41.14803, -8.61859], [41.14802, -8.61868], [41.1479, -8.6196], [41.14788, -8.6197], [41.14785, -8.61979], [41.14783, -8.61985], [41.14777, -8.61997], [41.14769, -8.62013], [41.1476, -8.6202], [41.14754, -8.62026], [41.1475, -8.62029], [41.14745, -8.62032], [41.1474, -8.62034], [41.14733, -8.62038], [41.14737, -8.62064], [41.14742, -8.621], [41.14743, -8.62107], [41.14754, -8.62181], [41.14759, -8.62197], [41.14763, -8.62215], [41.14777, -8.62269], [41.14807, -8.62376], [41.14821, -8.62418], [41.14831, -8.62443], [41.14835, -8.62449], [41.14838, -8.62455], [41.14848, -8.62479], [41.14854, -8.62493], [41.14863, -8.62517], [41.14868, -8.62528], [41.14869, -8.62532], [41.14871, -8.62536], [41.14873, -8.62539], [41.14875, -8.62541], [41.14878, -8.62543], [41.14883, -8.62545], [41.14887, -8.62547], [41.14888, -8.62547], [41.14893, -8.62551], [41.14909, -8.62555], [41.14911, -8.62555], [41.1504, -8.62584], [41.15094, -8.62597], [41.15114, -8.62588], [41.15126, -8.62584], [41.15138, -8.62582], [41.15139, -8.62582], [41.1516, -8.62586], [41.15194, -8.62596], [41.15218, -8.62602], [41.15221, -8.62599], [41.15222, -8.62599], [41.15223, -8.62599], [41.15224, -8.62599], [41.15235, -8.62602], [41.15262, -8.62614], [41.15266, -8.62615], [41.15268, -8.62626], [41.15252, -8.62671], [41.15249, -8.62682], [41.15246, -8.62695], [41.15244, -8.62705], [41.15243, -8.62716], [41.15242, -8.62735], [41.15242, -8.62737], [41.15242, -8.62738], [41.1524, -8.62741], [41.15248, -8.62855], [41.15248, -8.62858], [41.15248, -8.62874], [41.15253, -8.62941], [41.15253, -8.62945], [41.1526, -8.63064], [41.15264, -8.63124], [41.15265, -8.63135], [41.15268, -8.63143], [41.1527, -8.63151], [41.15274, -8.63212], [41.15274, -8.63222], [41.15274, -8.63225], [41.15274, -8.63231], [41.15273, -8.63239], [41.1527, -8.63272], [41.15268, -8.63279], [41.15265, -8.63285], [41.15266, -8.63297], [41.15264, -8.63318], [41.15261, -8.63348], [41.1526, -8.63354], [41.15259, -8.63361], [41.15251, -8.63419], [41.15248, -8.63436], [41.15247, -8.63445], [41.15244, -8.63464], [41.15243, -8.63483], [41.15242, -8.6351], [41.15244, -8.63546], [41.15246, -8.63587], [41.15248, -8.63598], [41.15249, -8.63606], [41.15283, -8.63753], [41.15301, -8.63821], [41.15315, -8.63876], [41.15321, -8.63901], [41.15351, -8.64032], [41.15354, -8.64043], [41.15389, -8.64174], [41.15411, -8.64245], [41.15432, -8.64317], [41.15452, -8.64384], [41.15454, -8.64396], [41.15454, -8.64406], [41.15444, -8.64497], [41.15444, -8.64499], [41.15444, -8.645], [41.15433, -8.64594], [41.15435, -8.64605], [41.15432, -8.64645], [41.1543, -8.64666], [41.15429, -8.64692], [41.15429, -8.64712], [41.15429, -8.64723], [41.15428, -8.64753], [41.15428, -8.64781], [41.15427, -8.64788], [41.15427, -8.64803], [41.15426, -8.64828], [41.15425, -8.64843], [41.15428, -8.64851], [41.15428, -8.64858], [41.15429, -8.64866], [41.15436, -8.64912], [41.15437, -8.64917], [41.15429, -8.64928], [41.15427, -8.64931], [41.15424, -8.64936], [41.15423, -8.6494], [41.15423, -8.64944], [41.15422, -8.64949], [41.15422, -8.64963], [41.15423, -8.64975], [41.15422, -8.64977], [41.15422, -8.6498], [41.15418, -8.64986], [41.15415, -8.65003], [41.1541, -8.65013], [41.15408, -8.65015], [41.15398, -8.65028], [41.15396, -8.65031], [41.15384, -8.65041], [41.15374, -8.65048], [41.15372, -8.65048], [41.15361, -8.65056], [41.15348, -8.65064], [41.1533, -8.65081], [41.15321, -8.6509], [41.1532, -8.65091], [41.15307, -8.65102], [41.15291, -8.65115], [41.15276, -8.65128], [41.15264, -8.65142], [41.15263, -8.65143], [41.15255, -8.65155], [41.1524, -8.65184], [41.15228, -8.6521], [41.15222, -8.65229], [41.15218, -8.65249], [41.15218, -8.65251], [41.15215, -8.65279], [41.15215, -8.65283], [41.15214, -8.65288], [41.15214, -8.65293], [41.15214, -8.65297], [41.15213, -8.65302], [41.15213, -8.65306], [41.15213, -8.65309], [41.15213, -8.65313], [41.15213, -8.65317], [41.15213, -8.6532], [41.15213, -8.65324], [41.15213, -8.65327], [41.15213, -8.65331], [41.15213, -8.65335], [41.15213, -8.65338], [41.15213, -8.65342], [41.15213, -8.6536], [41.15214, -8.65372], [41.15216, -8.65392], [41.15219, -8.65424], [41.15221, -8.65433], [41.15221, -8.65436], [41.15221, -8.65438], [41.15221, -8.6544], [41.15221, -8.65449], [41.15221, -8.65461], [41.1522, -8.65472], [41.15215, -8.65498], [41.15215, -8.65502], [41.15214, -8.65503], [41.1521, -8.65519], [41.15209, -8.65523], [41.15203, -8.65545], [41.15202, -8.65548], [41.15196, -8.65565], [41.15193, -8.6557], [41.15178, -8.65596], [41.15173, -8.65604], [41.15155, -8.65637], [41.15142, -8.65669], [41.15123, -8.65712], [41.15117, -8.65724], [41.15115, -8.65729], [41.15112, -8.65739], [41.15108, -8.65742], [41.15101, -8.65764], [41.15093, -8.65792], [41.15089, -8.65813], [41.15084, -8.65842], [41.1508, -8.65864], [41.15072, -8.65904], [41.15071, -8.65913], [41.15053, -8.66059], [41.15052, -8.66066], [41.15051, -8.66077], [41.1505, -8.66087], [41.15049, -8.66098], [41.15045, -8.66158], [41.15044, -8.66175], [41.15044, -8.66183], [41.15044, -8.66228], [41.15045, -8.66244], [41.15045, -8.66256], [41.15048, -8.66289], [41.1505, -8.66335], [41.1506, -8.66413], [41.15063, -8.66433], [41.15071, -8.66485], [41.15076, -8.6651], [41.1509, -8.66568], [41.151, -8.66604], [41.15106, -8.66622], [41.15109, -8.66632], [41.15117, -8.66656], [41.15142, -8.66727], [41.15145, -8.66734], [41.15161, -8.66774], [41.15169, -8.6679], [41.15181, -8.66815], [41.15223, -8.66898], [41.15228, -8.66905], [41.15234, -8.66916], [41.15242, -8.66932], [41.1526, -8.66959], [41.15263, -8.66965], [41.15303, -8.67027], [41.15352, -8.67093], [41.15366, -8.67109], [41.15379, -8.67127], [41.15403, -8.67156], [41.15416, -8.67171], [41.15444, -8.67199], [41.15447, -8.67202], [41.15456, -8.6721], [41.15482, -8.67235], [41.15485, -8.67237], [41.15487, -8.67236], [41.15488, -8.67234], [41.15489, -8.67232], [41.1549, -8.67231], [41.15491, -8.67229], [41.15493, -8.67228], [41.15494, -8.67226], [41.15495, -8.67224], [41.15499, -8.67221], [41.15503, -8.67219], [41.15508, -8.67217], [41.15512, -8.67215], [41.15517, -8.67214], [41.15521, -8.67214], [41.15526, -8.67214], [41.1553, -8.67214], [41.15532, -8.67216], [41.15534, -8.67217], [41.15536, -8.67218], [41.15539, -8.67219], [41.15541, -8.6722], [41.15543, -8.67222], [41.15544, -8.67223], [41.15547, -8.67224], [41.15551, -8.67229], [41.15555, -8.67235], [41.15558, -8.67242], [41.15561, -8.6725], [41.15562, -8.67258], [41.15563, -8.67266], [41.15563, -8.67274], [41.15562, -8.67282], [41.1556, -8.67286], [41.15559, -8.6729], [41.15558, -8.67294], [41.15556, -8.67297], [41.15554, -8.67301], [41.15552, -8.67304], [41.1555, -8.67307], [41.15548, -8.67311], [41.15542, -8.67318], [41.15535, -8.67322], [41.15528, -8.67325], [41.1552, -8.67326], [41.15512, -8.67325], [41.15505, -8.67322], [41.15498, -8.67317], [41.15491, -8.67311], [41.15482, -8.67329], [41.15472, -8.67352], [41.15618, -8.67495], [41.15578, -8.67571], [41.15532, -8.67664], [41.15499, -8.67728], [41.15488, -8.67754], [41.1556, -8.67811], [41.15604, -8.67849], [41.15663, -8.67898], [41.15678, -8.67911], [41.15693, -8.67924], [41.15795, -8.6801], [41.15872, -8.68075], [41.15938, -8.68131], [41.15973, -8.6816], [41.1601, -8.68189], [41.16045, -8.68203], [41.16076, -8.68221], [41.16207, -8.68291], [41.16272, -8.68326], [41.16296, -8.68339], [41.16316, -8.6835], [41.16323, -8.68354], [41.16351, -8.6837], [41.16326, -8.68453], [41.16291, -8.68574], [41.16319, -8.6859], [41.16376, -8.68622], [41.16419, -8.68647], [41.16434, -8.68656], [41.1644, -8.68659], [41.16448, -8.68663], [41.16478, -8.6868], [41.1655, -8.6872], [41.16562, -8.68727], [41.16582, -8.68737], [41.16586, -8.6874], [41.16595, -8.68746], [41.16622, -8.68761], [41.16684, -8.68795], [41.167, -8.68804], [41.16712, -8.6881], [41.16734, -8.68816], [41.1674, -8.68817], [41.16747, -8.68817], [41.16749, -8.68816], [41.16751, -8.68812], [41.16753, -8.68809], [41.16756, -8.68806], [41.16759, -8.68803], [41.16762, -8.68801], [41.16765, -8.68799], [41.16766, -8.68798], [41.16768, -8.68797], [41.16769, -8.68796], [41.16771, -8.68795], [41.16772, -8.68795], [41.16774, -8.68794], [41.16775, -8.68793], [41.16777, -8.68793], [41.16779, -8.68792], [41.16781, -8.68792], [41.16783, -8.68792], [41.16786, -8.68791], [41.16788, -8.68791], [41.1679, -8.68791], [41.16792, -8.68792], [41.16795, -8.68792], [41.16798, -8.68793], [41.16802, -8.68794], [41.16806, -8.68796], [41.1681, -8.68798], [41.16813, -8.68801], [41.16817, -8.68804], [41.1682, -8.68807], [41.16823, -8.6881], [41.16825, -8.68813], [41.16827, -8.68816], [41.16829, -8.6882], [41.16831, -8.68823], [41.16832, -8.68826], [41.16834, -8.6883], [41.16835, -8.68834], [41.16836, -8.68838], [41.16837, -8.68843], [41.16838, -8.68849], [41.16839, -8.68855], [41.16839, -8.68861], [41.16838, -8.68867], [41.16838, -8.68873], [41.16837, -8.68878], [41.16835, -8.68884], [41.16833, -8.68892], [41.16829, -8.68899], [41.16825, -8.68906], [41.1682, -8.68911], [41.16815, -8.68917], [41.1681, -8.68921], [41.16804, -8.68924], [41.16798, -8.68926], [41.16793, -8.68926], [41.1679, -8.68926], [41.16787, -8.68927], [41.16783, -8.68926], [41.16781, -8.68926], [41.16776, -8.68925], [41.16774, -8.68924], [41.16771, -8.68924], [41.16769, -8.68923], [41.16761, -8.68917], [41.16759, -8.68915], [41.16756, -8.68913], [41.16753, -8.6891], [41.1675, -8.68905], [41.1675, -8.68904]]"
"Bolhão, 4000-226 Porto, Portugal","[[41.1516619, -8.6071555]]"
"Castelo do Queijo, 4100 Porto, Portugal","[[41.1674951, -8.689044]]"
